RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
394910,47,"New Orleans, LA",msa,LA,1134.2224376040263,1141.1745225118304,1145.8732958968258,1162.7200186883729,1162.4613086717786,1168.113415600222,1171.5999563588077,1170.8128010460268,1175.6881822717721,1175.5370973885008,1182.0103507744818,1174.3022658069174,1188.7733583201832,1186.4542987548502,1195.5857139355587,1180.8750752132578,1182.1683409512664,1178.3411580957336,1174.558813850602,1174.1996668553525,1175.0547772341924,1181.621607864106,1182.0246091034178,1187.9155629819143,1185.5934328499807,1189.067133777785,1183.6363484679423,1187.5477939921439,1188.6732494863375,1191.0993104853085,1194.074003134514,1197.4043000535423,1201.054919438054,1201.5757970135605,1201.3631587223606,1206.12773359909,1206.7205452605278,1206.573743989514,1209.5335764794593,1214.5471248521771,1218.4904972796974,1220.6478302800708,1222.6617241193198,1223.4898905941923,1223.5962162360918,1225.3918025147527,1228.8883275860153,1231.3402128021091,1234.906701205245,1240.9187063878119,1245.1678200574795,1247.6509987280936,1249.7777117215737,1253.4960821745915,1257.1787445358786,1261.10257240928,1265.0978791353007,1268.3905448547096,1271.8255958665115,1272.979525649634,1276.3834519911495,1277.676328019159,1284.3985748129257,1285.0105644426149,1285.2244109768624,1287.1245299411692,1292.7960291935142,1296.5138583504213,1301.0397362212284,1306.0359994943044,1312.2862397248286,1314.0815074125167,1318.0466505108263,1318.154122919711,1327.9492089759674,1335.75612320892,1349.8873923246274,1362.473520142649,1377.0563549831859,1394.7804844987782,1417.9444996962873,1439.4993112522418,1457.852970027927,1474.10542741431,1491.0973555511148,1507.237830010776,1514.0982477136263,1524.058299429636,1530.108488618272,1536.5544333899531,1539.5527686942323,1539.447790110933,1536.9773830509562,1533.4117000614121,1532.427064455316,1534.491708634955,1534.5586594288604,1540.1227692531827,1545.1737047009858,1552.1336661668367,1558.1681938725496,1561.207776163739,1566.822170707331,1570.6408828560106,1570.801343237114,1575.3905670177526,1574.1690141757115,1581.4427317172233,1584.7893860576623,1589.6412710203087,1591.6946930913812,1596.0193564258625,1598.576265048963,1603.3735519047011,1607.091549256783,1612.8789967822245,1621.2389033102313,1626.913214733675,1636.314803769356,1638.06608769015,1643.5124384138655,1645.284356531033,1651.0724427839116,1653.5364720854607
395053,48,"Salt Lake City, UT",msa,UT,1005.9538650842369,1007.4485360683157,1012.6746868785034,1019.7499788367478,1024.9270108721844,1027.1746492517589,1026.7706907919187,1025.6949118782575,1028.1774076386823,1034.0595828422424,1047.0689536621496,1057.4698586396864,1064.185339242601,1063.4442820065035,1066.501779650145,1068.2285532902063,1071.1084099640022,1073.5172077232935,1078.8233614956273,1091.289632863084,1096.1029016588486,1098.6361165801395,1100.4299802210198,1100.4287995877344,1104.943405245528,1111.6908692916613,1121.1736154340686,1128.680710727078,1136.750838732666,1144.5608946846805,1150.9135113161435,1154.2829958509333,1160.4095541675536,1169.8995168222107,1167.9449444154104,1171.0911221732642,1175.1166306375846,1189.2279347622557,1196.3216727697575,1202.1285749246606,1203.2530884228993,1208.2444768595672,1210.3387307207013,1219.7649239123145,1226.7620690767549,1233.3594589204881,1239.1156013957043,1246.1354181191855,1250.8299242259677,1254.045493163738,1256.1451346002534,1260.4854693407,1267.9352880811207,1272.601580535559,1279.609180867831,1280.5727842684835,1283.4753887196728,1285.1238343066004,1292.9881363350532,1297.4439055216897,1302.1539908248594,1302.3284680546558,1307.1991696424493,1301.3826484501285,1302.4836550362093,1301.3744193642626,1307.267257284398,1312.8514147072115,1319.6767143334182,1328.7592957849924,1337.631305081042,1342.0806638191875,1351.9044366072935,1370.1378689065873,1387.5671506170952,1408.960072389529,1428.4969750198823,1454.3826042775372,1477.8297899154747,1501.002799916194,1523.9261466383275,1548.0911966799654,1569.8555450902445,1593.0726770190445,1610.2064625044711,1623.140926991237,1639.309048414775,1654.6945332749203,1668.4175608237026,1675.7063146135456,1681.4793716561837,1686.7998618926893,1690.9626658693326,1694.4153016989017,1698.9608856562677,1704.5552223547518,1701.784403285363,1699.5884531022857,1694.4152954135413,1695.528462543657,1696.460248390883,1696.490178996385,1694.525746118644,1695.3739575987793,1695.447725677407,1701.9972012936923,1706.8197858604703,1709.7971444313437,1714.0460533412386,1718.246265184787,1719.5405917464407,1718.4384887525323,1719.5076208985092,1722.3927324407514,1727.3934280267883,1730.0656692991788,1733.5084319384166,1731.6101422036015,1730.7288148722807,1730.242727420365,1733.4818502630833,1736.704925702841,1742.6154640095413,1747.025282786386
394669,49,"Hartford, CT",msa,CT,1155.0505209997968,1155.287903304251,1162.9153082263429,1172.4128706069653,1177.3576680467875,1169.2405521470082,1167.043576250299,1169.811417106553,1180.0242127374609,1187.3477663668043,1189.115212355295,1192.4865377403228,1192.8469018642834,1196.1696526181468,1191.0054489577517,1189.4546132864502,1190.649369862458,1194.6744041506925,1198.181262800877,1201.254772066413,1201.290715449128,1199.038745021401,1204.858121064012,1207.5221755089801,1212.254749323874,1212.5872714989707,1216.7328687612721,1224.859788345152,1227.8624339196658,1228.2206076924542,1228.8544395523647,1229.3630558346044,1229.051194250082,1230.312389513957,1232.2788693540692,1236.3983604941125,1241.1381335859974,1243.0532656318787,1250.3265561989201,1250.3350520797273,1254.5028316119517,1256.1035975923828,1256.4078676822842,1260.6035284638328,1263.8209301524575,1272.5630806133,1275.4240161984753,1275.3751345698179,1274.6556975503763,1278.7794903150184,1278.6509051552302,1281.533148545979,1283.4829604307267,1288.6379406017911,1294.7425509401899,1297.9490753713926,1302.8086047009535,1303.3077610395867,1306.669579035299,1312.0564744596384,1317.4913855169345,1321.718737436654,1323.9288291212936,1327.4863537710598,1327.7124911706783,1326.9228538889681,1327.9646374501638,1338.0213249867961,1350.271435586828,1367.119148622002,1375.861688458013,1385.7993872637826,1389.6751482272934,1398.4792651621342,1404.4668832851364,1415.115479895051,1431.125639117525,1451.7446039825068,1473.014028370207,1487.073023041007,1502.2179802946373,1506.6926107307745,1526.977243972129,1540.2941853782015,1556.8698767201556,1561.3443468417595,1571.7348726789949,1582.5454813859262,1592.556412397334,1596.4072794624142,1606.6663264486676,1616.7742985196392,1627.368914836151,1641.5441175918602,1646.3001019260848,1651.9286742617144,1657.329152143498,1676.358606050053,1693.2606635238444,1707.4115260765277,1714.2970575634731,1723.136246452833,1729.8378732353126,1737.1456404538678,1746.5555327628451,1756.0530414296597,1762.2825167379426,1767.4143618925707,1779.9385389567487,1789.571535245298,1804.4477104457278,1818.1203371045672,1831.4823796392561,1845.2092053739525,1856.6197257272183,1868.6193747357013,1877.9546662115247,1887.1877218386992,1900.202704072201,1914.747216728302,1922.3517821427927,1927.0147743893062,1926.7215392828966,1927.98020270301
394425,50,"Buffalo, NY",msa,NY,793.7183305024305,803.6857375013172,815.0638495636991,815.2732362218683,816.4738985439465,816.3688294343305,819.0147315595295,826.6153559804638,831.5998164000662,833.927790062505,835.9342212352134,837.5980960630709,835.317733776755,829.440462686847,829.1365642018935,841.9927845552273,851.1733337055226,854.6034516161361,846.5284520353089,845.6542840308251,850.1402213859964,854.039962048444,853.5025097131276,854.8686455723689,860.7241936568595,871.1445836590158,874.7483352399855,872.6229384436564,872.8400381188984,878.5035144995818,887.0395033620763,891.1365294190529,889.0866284056863,894.1362913919364,897.5868018967711,903.5449210376366,904.0542861112682,906.2891472146943,908.2124412103984,910.3573258769391,908.3391769765886,911.2669183452512,913.6980909107788,919.2267182704612,921.7395055978294,922.429331682937,930.0620241118568,933.2967156784987,940.1855661339473,934.9775980537192,938.8045090059503,942.8594968865158,949.9547084639858,951.8005763061788,954.9904883156888,956.4314085029966,962.4452705255037,966.6231367556238,967.2193391421906,969.7312982804115,971.5488924751648,981.1962713544017,984.8433902036325,995.5025962463237,996.0926391841433,1004.0467909967431,1005.551914182471,1011.2715651168355,1015.9114076268463,1024.1102890498832,1027.8479962606089,1030.7347801932826,1037.3266795272139,1047.8146919599585,1056.3045235247585,1062.375189966572,1071.6635869428676,1082.5229118607688,1091.2540884390028,1102.6508050551524,1116.606975921156,1126.2579778731113,1134.9357654323642,1142.2951307717262,1151.9769735515856,1160.7791810303158,1169.4890986675175,1175.9944330831945,1184.1688805473127,1191.3497485512248,1203.5041005224352,1210.7175717765656,1215.257289272324,1217.4539524466238,1227.569204956179,1234.7821878625548,1247.8446418636372,1247.1588828200638,1254.9484520199208,1255.6779089992015,1263.7932694781264,1270.194035951783,1278.8960817794277,1285.5902851627368,1285.0023250233396,1291.8727902160895,1292.9064599462677,1303.6620208689965,1305.040184540617,1317.4788612453528,1326.0165671884795,1330.2257481576098,1333.9064386655566,1338.5550550781902,1339.3163549467477,1343.2524270696197,1353.519845170895,1359.7943458054651,1366.6500460917523,1367.4168982043977,1371.5974218110973,1373.9658229397392,1374.8186748121889,1382.9684904004707
394388,51,"Birmingham, AL",msa,AL,919.2290035422018,921.2872566365809,926.6191990783362,929.0432792503714,927.7536993887792,927.2878654170611,929.3611785583788,929.8650445919429,933.4954454970072,935.5534823928812,939.6858799471717,943.79945217315,946.6580976696157,947.9742723428297,945.3704137293163,945.1748281979592,946.0104157621792,948.406734117326,949.2500404000585,951.1944587641296,949.7961182926855,949.8395965085498,948.6491560209395,952.0113691625785,953.4331543303762,957.6540747801537,962.1312511489539,965.4858500089321,968.5383964759905,969.0279416783719,972.6466313705135,973.071930519534,980.0695830750701,979.8405311969017,985.7163449292074,983.3110447026944,985.9030091645533,987.2645802811403,993.2756536842437,998.5907378486937,1003.3109631753719,1006.6400205528323,1007.8701491809298,1010.0941992654598,1009.9064157972424,1017.3055991080968,1020.9471630636443,1029.3517192537206,1029.646219142881,1034.395406554079,1034.937598608186,1036.226365249214,1038.0845940772206,1042.0006415286657,1046.2538027165458,1051.1681451598497,1055.23981074974,1056.7396572395949,1058.274010618031,1059.2498279970448,1064.4417710676655,1066.256444225362,1077.6631092415776,1081.6175943991477,1080.8737460869977,1075.4729903159284,1080.6381685950716,1088.0087255237265,1095.9027021002396,1101.1659982349756,1109.01747260193,1115.370328357133,1121.9775011272425,1125.9300852882036,1127.3588712986946,1132.7901754464942,1147.0704265040347,1165.3672530441231,1179.9807994253842,1190.8093066008971,1200.2401223314728,1209.6397479709788,1216.6956126040582,1231.201640100321,1242.0594409334678,1252.30021022114,1255.751250484278,1261.6068067236379,1268.8125439953928,1276.3118805651595,1283.2588167141278,1288.9786032576092,1288.513787131399,1287.6117546112328,1291.7848308561372,1293.76671757359,1298.6530011078983,1303.4809525978894,1317.044376397209,1327.2747521122315,1336.1096348017604,1339.4530115984974,1344.0926951023657,1346.6196561779648,1348.1862642760714,1349.3721900511337,1354.6315934141126,1359.7913515852854,1366.3364536335582,1371.090757892991,1374.6699149374422,1376.9593905431198,1377.4349225210597,1381.2552704151767,1384.7758329372002,1391.1772331754328,1401.5285464520944,1412.2582843039168,1417.457233650172,1422.0213922493251,1424.7063903839187,1428.9421560051248,1431.2722803537647,1435.691533623609
395031,52,"Rochester, NY",msa,NY,933.979999212554,928.5928572383552,934.1391037581845,939.8707030497993,943.4225248964493,945.1865341698592,941.2550212008991,941.2095776322418,939.5666194864723,949.8783661818742,958.7185699496291,963.1214070101687,960.5396066590929,964.1020938133831,972.0747827562728,971.7711762543572,974.2963470693472,972.1658961179745,973.9532861850545,977.0838058678681,980.0797227793184,984.1688172056586,985.0151785861549,985.2913573872187,987.6193329826232,993.311507358997,993.9878764693469,997.7939769069966,994.7328341175505,1000.4888935854503,1005.0977503009891,1011.8231976960927,1014.2378639428262,1014.0077182769403,1016.6444549511031,1018.9809437281448,1025.3228750820836,1028.4032654278737,1036.499944312132,1037.3176671848014,1040.867638239539,1037.4477151909045,1040.7844236598007,1044.474672520269,1049.955276889948,1052.2908450160028,1053.6650713724077,1058.508087538726,1059.235412098006,1061.9453076109487,1060.8862243347396,1065.554392439942,1071.0959406830573,1078.689470704768,1081.0250473411313,1081.5454172453115,1082.9613293694906,1087.5719728656586,1092.3622323763473,1094.905423618364,1098.5459682803107,1101.4126144802112,1106.088125880398,1102.3191545576033,1101.0416844861645,1103.8177149821515,1111.7279668303906,1119.8601684424634,1133.6459455528468,1144.2908770462784,1158.376720639718,1169.633343328058,1174.4480407103244,1178.5283498269814,1180.8763847227185,1193.0021545795582,1205.700847304807,1214.3037071016388,1225.6093174994958,1240.0712774198269,1248.145791480318,1259.3263615116277,1264.2038708058412,1270.8621615754269,1276.6056240673547,1291.959848657302,1312.9651496463307,1328.9650091531103,1344.8166952595348,1357.8377711784917,1366.8621732507718,1366.7033856202338,1366.0299403424879,1363.9453812277545,1366.4345474685917,1370.1489667126339,1383.9749041904956,1386.9249592248743,1392.9760306997448,1399.722873099262,1410.962060049391,1418.223917556688,1425.20124932348,1432.9225686625173,1446.536737869423,1454.5540194677244,1463.9252252723268,1468.7480799730859,1466.9992093384333,1475.146690561047,1474.8712196735335,1487.8919750582866,1486.3059276424376,1490.4737674480325,1496.1296236956252,1505.0695452401462,1510.764281168434,1520.8028955645686,1528.5459551603399,1538.7041816394265,1549.066937026461,1555.0989594428104,1565.0595473127958,1565.0824953781148
394640,53,"Grand Rapids, MI",msa,MI,874.2639394449853,879.6218051198299,884.5685327123609,891.0837914253877,899.345795697072,909.4485508104259,917.6711565022961,928.464825725916,932.3864973197157,939.6875503489476,941.9880945180774,949.9350096035064,954.5000971653694,957.9592834158088,965.4046273156383,970.8353828067039,981.5100945548938,988.9641398021874,996.227689322841,999.1791027796448,1004.5854515202304,1005.7767833921838,1018.1206355760712,1027.2231006604968,1034.9600231565692,1042.6861281992783,1045.2006741613106,1054.160115927682,1057.2939666179282,1063.358849895307,1065.5713582597548,1064.6962761141772,1066.9878471668762,1076.2164704678094,1076.2860063582684,1076.7989629123736,1077.8772242029793,1086.7148427451089,1097.8511784448747,1104.2681953064935,1107.571150133854,1108.7392440494634,1112.1881406762013,1121.489114383009,1127.0646022382323,1131.3001931235808,1133.9877129419544,1145.7505633268624,1150.1265816481894,1151.4363530947137,1151.9906166857404,1153.2939965722442,1158.6829317547729,1164.7402992332834,1170.89320346009,1174.653664527578,1179.1727007087459,1181.6970269568346,1187.5377483413224,1186.3602770347807,1190.9445737834285,1193.823475034647,1211.3932877241118,1209.902622382194,1208.9773043468429,1212.6619101554504,1217.2066051908444,1218.022805823202,1221.7715699567439,1238.0634441322677,1252.3951888992071,1262.5035011078135,1258.9235065746498,1266.9780520484474,1280.8672815447326,1295.2486623148882,1308.7264246845377,1319.473179216156,1341.158913997442,1361.0583639883828,1377.6113529172324,1372.1253657248546,1382.8972740032973,1401.804896942319,1427.440459341376,1438.6326668366196,1438.7283629316207,1455.39311128847,1467.8197894210084,1478.9777708562833,1483.802083631888,1495.1922870331425,1508.0550351069287,1519.602649100223,1518.7545918538046,1513.783058827704,1517.275443206315,1522.6728841763452,1533.0011874073023,1539.846561333215,1552.6754831851429,1563.0751376568076,1569.2597188047127,1568.085104163717,1573.5485163698177,1581.775845376964,1597.416340113473,1604.6251395914476,1611.4877241237064,1615.9017047790417,1627.942459080664,1630.0075139392384,1630.118271800727,1633.2377748955455,1640.261473312417,1650.0999824299233,1654.507404997091,1661.6953517777388,1665.4210195138205,1675.7584684761591,1680.763804782986,1689.2874326625188,1691.426880552396,1699.2803153023135
395167,54,"Tucson, AZ",msa,AZ,861.2458627841986,861.6976042168951,863.4701812473592,865.2067751408663,866.2642765839566,867.1910956560054,870.9524763303012,873.0582676755319,875.733037730261,876.6266633238006,881.5264505546811,884.2850668654576,888.1973335593569,887.4521933960638,887.4330978416036,887.0603987235025,891.2369364170011,895.4162457097747,897.7952032040496,900.9786775444055,902.6646142697136,904.8823740816038,904.8432171318701,910.1000528532344,914.6158312159746,923.8257637671968,929.5651164319928,935.87845392237,939.5836526076843,941.7062991541159,943.8675313479811,946.0918952981402,950.3581356712086,957.1139354828514,961.679065439169,962.6638323006224,964.5395595176951,969.9542954234386,977.2687793967259,985.4243280767536,988.8844580033757,994.9814295352355,998.7737799760395,1005.0853155820101,1012.2082276224863,1017.4612413503083,1024.6836252163139,1031.4676922721667,1037.4910368334629,1042.5216626444676,1045.9815695906525,1048.7797540335519,1055.9101393051064,1061.9402734028672,1070.2485815445077,1076.5124246469045,1081.4748282958376,1086.6534899257308,1091.8750851564791,1098.3188679587934,1105.1760550000292,1110.179947391348,1114.4214518943577,1114.6561967656758,1115.0949578523446,1117.8836895609647,1125.710173893993,1136.7041082864769,1151.2253044558897,1169.336438440103,1178.7919320443182,1189.3664244604931,1194.8055241031461,1210.9075948287523,1225.2466001827654,1248.4340406105714,1269.8905779689683,1291.354533071878,1311.095061797733,1336.736928354568,1363.1467237994125,1383.7167549693215,1401.4396810262037,1415.3843985211179,1429.6458768141313,1440.4615194850464,1453.0620685034069,1461.2416191436084,1468.392265408858,1476.7787192085516,1483.6992533699772,1490.094368495645,1489.041093082371,1484.4309562457242,1487.1014288152737,1490.834158689543,1498.9323842961044,1502.9547998032888,1510.2966712778336,1517.148146495829,1526.379146608976,1530.5676510158803,1537.1357698624483,1537.8592047898424,1538.4297187351008,1539.084806081574,1539.9893289885904,1548.169699855811,1553.9457555609274,1561.5309731384987,1560.5792863866357,1561.7712161427858,1561.2632304599113,1563.3438333028755,1563.9942475287194,1567.3328759388794,1573.5290720377745,1581.9472550897078,1586.826269508272,1585.6235620481625,1583.5672019546257,1581.9006881231471,1584.2818531494459,1585.4189859178161
753924,55,"Urban Honolulu, HI",msa,HI,2004.3620858219824,2016.5245374340393,2034.8493495469188,2034.8558990164418,2042.5146792693329,2039.2791059399474,2049.474033139526,2054.158310392365,2060.396739594869,2066.2500724364186,2077.163604450245,2084.9410130086353,2086.1847288705626,2084.400110777266,2080.030344023577,2083.0120502717273,2083.642272185016,2087.901407197781,2092.151327628906,2092.509720994981,2091.3976880645832,2088.1521179886868,2092.514068095727,2090.449893215521,2098.937930064163,2108.6999863363662,2120.489298777619,2136.2628970007954,2133.0556789587995,2132.7001954460184,2124.0435297268864,2129.065105568974,2134.554893413805,2143.3917376600107,2145.6195485865264,2155.7803209777985,2153.6131323993354,2155.3529962954985,2151.4914735993225,2149.937603029521,2156.2006236886377,2166.978275016637,2174.8253813613583,2174.5373441806137,2174.835971440404,2177.207947136814,2187.512599246577,2189.255598110436,2196.5612001790873,2198.2302352669044,2205.4227069221984,2208.231078150815,2214.4864896696386,2215.6036841820396,2222.4385955450766,2229.992696496602,2237.112046262961,2241.647550195293,2241.6478174205054,2245.9231540950655,2250.101692735322,2256.692982839185,2244.0609008200154,2228.6276800210867,2222.8310909998168,2224.8189868276677,2225.4329690228674,2219.1686223401352,2221.233135538123,2224.699522688092,2242.3075334700184,2255.3263020321115,2266.895975660364,2276.453108747904,2293.2137318337,2324.989717139862,2347.329674635864,2369.096865099437,2392.374915523173,2424.77857986197,2449.773552636862,2468.757629561509,2476.4447153431006,2489.23639061459,2493.5684993585655,2523.609838718108,2533.6623316657783,2540.9471400365405,2536.6057612422787,2544.4393981044072,2557.459444000416,2567.5272625490034,2570.0202279555956,2570.5698562477924,2571.4024423335204,2585.3396718292342,2604.0502816797302,2606.238791917167,2617.6450758641167,2628.031580555972,2642.4900324796095,2644.9716762130956,2642.7910254886024,2642.161250052684,2656.28640209458,2665.213512080867,2676.3110914126787,2674.7208308312875,2690.183218866386,2694.9872274240174,2716.492232191115,2719.009371401914,2730.7059689990847,2745.2156179368103,2760.269684552,2773.6393064908284,2780.285242271886,2792.9136102086213,2805.353294029611,2819.994049904641,2820.4428361700884,2832.0563143543295,2829.6685858678784,2842.542847157503
395169,56,"Tulsa, OK",msa,OK,890.2149413313568,895.4856972769327,897.0917542431815,901.822746812624,899.5287375225412,898.8949953285136,899.4087042308255,904.1524517882258,905.378918771651,906.0570403082211,905.8283282521978,904.9883813085202,907.347027818233,906.2602480733689,909.0317687361623,907.4560869981067,913.4131887960226,914.0500708319062,915.9620491473652,911.6789157192858,912.9315682669527,913.0332154156528,913.0297324703424,916.2866004375559,914.4619153813094,917.3070288410797,915.6348800851094,919.3630820661994,920.5519861983573,922.0615469171493,922.6612611724798,921.0656392390401,920.7731880564228,922.3038570431539,927.8976401040369,929.1947000844125,932.1730472781151,932.1096512148499,934.1211865036538,934.4330944439697,935.3206747071707,938.8316639828471,940.5159097732427,944.8443462924728,946.6448043512454,950.2997530535007,949.8470113157681,951.243484150183,953.450531127705,956.2678255244704,959.2882637551156,961.9357211871704,964.289815980997,965.597628342287,968.6113914249412,971.9317741596948,975.6965202460265,977.5687959425902,980.8049807140477,984.3061820036398,987.4636421032815,991.0203959706871,997.267374554324,997.8223228966972,1000.8856342686862,1003.8923688763317,1012.0460695580956,1018.4335139477589,1025.2863171416595,1034.3578789245646,1042.204520224676,1049.6184454599338,1057.5283012605857,1068.743113080597,1075.9842529187022,1088.638080409382,1098.7769423838672,1112.9915024830445,1127.5990542304712,1144.4743108722341,1164.1516209704628,1173.6226430428674,1186.2244611665421,1199.3477797068886,1211.7587283845758,1221.428983129222,1233.960099274602,1247.763622790748,1257.3890614564257,1260.5396510039113,1262.687882850095,1266.3763260198507,1260.889394940759,1261.8999272486444,1258.9282539849953,1265.5529062499963,1270.6803775330409,1274.6952729014397,1281.2778339803242,1282.3723703990365,1290.6221905528635,1296.0843207428793,1306.1483318875448,1309.6873511664849,1314.9307169312906,1318.631944129913,1330.1337689084683,1336.834379165442,1344.9269955576256,1347.672929645011,1347.7964734418956,1350.9876982023688,1352.3542098595174,1358.1425692518033,1360.511051322438,1366.6473418281794,1375.2640250620714,1383.8681470526694,1387.590033838374,1389.9709975151925,1392.12953826291,1399.5035726561223,1407.2147989563307,1414.9930058511109
394619,57,"Fresno, CA",msa,CA,1029.837525091269,1034.0799566549538,1034.650582451195,1037.7371649718996,1039.5358779858693,1040.0046761734136,1041.5420060837578,1045.630271220753,1052.6852710158112,1059.8144756385184,1065.4798018424108,1069.4074894769237,1066.9468066840352,1071.8871195303648,1079.8739397997401,1082.2844278715097,1083.2338739661068,1084.2089462286704,1093.8615580483188,1096.54228957259,1102.7727029079015,1103.2283458689599,1106.199797300063,1108.5299276885962,1116.610059985697,1119.9825423426983,1121.494035353441,1128.701532108557,1140.9143869665854,1153.0805382211124,1155.4855018451983,1159.8927782511337,1165.960342130053,1173.3419985204632,1181.0276148697674,1184.5648093358798,1185.7361556538197,1187.983350111182,1194.600339968211,1203.907094559431,1207.1445490022982,1210.8116251777762,1216.3508167728326,1226.9657099580515,1231.4704013127182,1241.0183028752872,1248.207639347623,1258.0721991709631,1263.0958746670206,1275.1772307871042,1283.251855819642,1287.533182314911,1294.6940677229434,1301.9095964924502,1311.0472902925044,1316.8234197474305,1325.9968758206196,1331.9642196348855,1339.437477171933,1347.346579201347,1359.4535092721094,1366.3308277226772,1365.0681775076403,1356.2108485083902,1353.7215703785164,1360.9352472981545,1374.7535469199001,1387.3843678341937,1405.7663745006828,1428.4922891671906,1447.6270448459113,1459.0727893305036,1477.0815005956995,1495.2256773348417,1523.4530571265518,1552.696949793471,1588.2207400696782,1610.7198497725253,1636.96972340383,1666.872502569993,1688.4643685713913,1692.0538061854431,1704.264232177149,1715.7027789300835,1734.3217544236481,1735.3941524830398,1747.7851437127078,1760.7652789947665,1773.8720383422374,1778.6914693641495,1773.811978340282,1774.8591028353997,1777.7513972346326,1792.7908299576961,1796.427871329068,1820.2433776851447,1826.7446126741706,1846.6668370635448,1844.2503620213865,1847.5894707863188,1854.7859136727275,1872.1691808068024,1883.6667427011744,1886.4305111677859,1885.2016541836144,1896.2425887544498,1907.4566899003755,1910.5980351832845,1908.105418422906,1910.2265192094483,1914.9698590335445,1929.944029706832,1931.403576383046,1931.482088648674,1939.5452346750935,1950.1645618725724,1964.2085416583398,1965.8728933975206,1971.1319487259768,1972.5406372750915,1985.1044436002421,1990.8913088422228,2002.880409460284,2003.6809782808705
395238,58,"Worcester, MA",msa,MA,1099.119635688447,1107.3772413364868,1122.053414642664,1125.162111986694,1121.7475032141897,1121.9658724207077,1121.6166544225734,1129.4448054419652,1134.2015130544153,1140.2224318502188,1147.2142833793334,1158.6276090745746,1163.7369135640542,1163.2222317539945,1155.1454397390685,1157.247354620796,1165.8815213602186,1181.4878853901048,1195.2152781529498,1199.750868318737,1201.7028250499152,1205.1945014588937,1206.1747644636084,1207.8576502824808,1209.775424488179,1217.983793246809,1229.2069298228178,1240.6297543256921,1248.7922047311692,1249.9428026552073,1244.8047448639074,1245.5814301059186,1250.7267280762173,1260.6926038486151,1268.6994054365832,1279.1725252232836,1283.805148575845,1290.4650555175658,1294.412318622425,1301.9617383460075,1309.4004483435954,1318.0102093348987,1327.0073181063594,1337.3551052123123,1342.055118117524,1342.4829191765136,1351.9711593365182,1357.8305657444512,1368.0685913243015,1369.1880169561646,1376.6953176715986,1379.6999327252445,1383.5142271993489,1388.5799829824814,1397.220899770066,1403.7462879143557,1413.3159374875574,1423.5644310590096,1428.4207961822353,1434.6946303886423,1441.03039701199,1452.6155241241986,1459.0405417420639,1457.6561364638585,1460.3364793652022,1463.310036766387,1465.3747103803125,1476.9478509940361,1482.9457120804004,1497.1990260900557,1501.0841794313405,1514.9180976246398,1519.3879378930499,1530.411577175759,1535.0225474584975,1549.6305551236082,1565.025428930125,1580.6159673119369,1599.558619588191,1621.2483437785354,1646.6549505452888,1663.2041252016347,1683.18868757476,1687.9212592225397,1704.369250056374,1712.855329089642,1738.339454114639,1755.2066315852826,1779.6674755376378,1802.5872014387924,1820.5316147944468,1823.7735234951274,1822.6260295775423,1819.9800673644795,1831.5213933703578,1850.2961836737445,1870.54760602077,1881.548875443616,1889.2021510739723,1904.2356239923206,1910.218730884616,1919.8057945296184,1923.4794341386917,1938.2367350999157,1951.032606642588,1977.5922180245423,1979.1198609389328,1991.2633868209848,1989.5929642129597,2007.4441636552854,2020.4226848559042,2030.2675574788093,2040.1274853743707,2048.1037862264097,2062.7463739324226,2075.1947411029896,2090.790228085885,2097.923523184168,2116.9092552940156,2126.773569597436,2144.410465178806,2153.025319118402,2163.5676540305576,2174.496128532714
