RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
1712,186,Forsyth County,county,NC,NC,"Winston-Salem, NC",37,067,903.5921009735696,895.6498349407448,895.853765221518,895.2818828647835,896.3265161423761,900.4738093997973,903.8834036504724,908.3796498295198,914.5395724746777,920.801991951436,925.4380498206401,919.3012891473142,921.5056769827213,918.3568781921433,923.2813578072163,925.4182448284988,927.7022780484241,931.6461646431682,935.3243898417727,938.3667612699313,938.0805622535141,938.5232889783726,941.4621710616557,947.7313967634055,951.1338538510328,952.8202139489567,959.929159644169,964.8476962046838,971.3997426245784,972.9631567124909,975.3082826339273,977.274686235596,982.1249399382422,985.4621431176015,991.1349533656195,993.2731590430164,997.9637492961705,1001.8672797200389,1004.9328573863041,1009.4976149238894,1010.2918687808462,1015.0665609750477,1017.0367703048668,1024.9005329170598,1029.294774794484,1031.8998503163896,1038.9591427174776,1046.965905186204,1054.1989067882882,1052.9946711124408,1055.9540896913213,1059.59074951035,1065.358835416425,1070.2423921755762,1077.1827708286207,1079.8703961644862,1084.5788459585535,1091.3921398263178,1093.2640773525227,1095.7982904167307,1098.1780956543591,1108.081273678885,1120.8633266369554,1119.0484025678238,1116.4981096186134,1118.8193203643948,1135.4799573904615,1148.5087402753818,1158.6533024137846,1165.909554135442,1176.7021920436296,1185.3778480253509,1199.5311211167113,1203.038079690218,1213.4540453295494,1230.9609160566126,1255.7630981434347,1277.683767459171,1287.1670031437498,1304.2589369282564,1318.5445747103417,1337.767712136471,1356.2257505030047,1372.2363968548564,1381.8537877549782,1399.5459338963492,1408.1221195025912,1424.4432676214728,1427.7230873143362,1440.4457173648668,1448.6207017856796,1456.1464903532012,1470.8544481130139,1479.2412877367203,1481.8719174586547,1482.2201003215698,1487.699393824255,1492.3366785501255,1506.683100121895,1511.8205027413505,1522.3273262202065,1518.6775805149264,1527.9962769067288,1533.5704725379826,1534.3874765560238,1522.1028403788441,1523.879405562263,1537.9504708684549,1558.2316852234956,1562.221345979515,1565.2405277628357,1564.3009477183814,1568.5036295529276,1579.1246660430693,1584.3355126913734,1591.0433312077168,1598.5353731085945,1618.3803192254625,1630.1426296472318,1633.803577566115,1631.1864287407623,1640.6482966020446,1647.8765613803987,1661.1313019884449
231,187,Lane County,county,OR,OR,"Eugene-Springfield, OR",41,039,976.796502023914,982.84980266184,993.2840334693653,993.3997187535866,999.4178304960042,998.7716157351512,1002.3477876399797,1003.2432394623291,1008.4418346443844,1013.2268977664404,1019.9840322447409,1033.1778121132058,1035.4216210241811,1043.6471212293463,1041.3936388510033,1048.8822409030686,1051.0127379417606,1056.717088287581,1062.3642195340099,1067.7640529262117,1073.671460889047,1085.130549917095,1089.6470719849228,1092.1458823624937,1090.2160176681057,1093.9159592802293,1102.4400088715693,1106.6946352466734,1113.115584693525,1120.2635298968617,1132.7412499968334,1139.8711421960018,1141.3802613377272,1145.4718157218022,1151.9204310936805,1156.5494753561097,1168.629357427399,1173.1877682155039,1181.8391911144893,1185.148044650441,1188.4410141901685,1196.1571038437623,1199.1076389972388,1210.870992933434,1216.702614593966,1225.042109088322,1230.7153311358732,1238.9844990608508,1244.0396266177534,1245.9985355842941,1249.6230768985774,1257.8478251907525,1265.9896553027577,1269.6421661409845,1274.2019822081234,1274.7158487883485,1282.6472950697232,1285.9793675487515,1291.735501736059,1296.6099561517924,1301.523825904202,1311.240948899168,1321.3700881003335,1325.3628946533595,1317.3707677898094,1313.2820791033441,1312.3798501969663,1323.5593020601807,1329.4855400469098,1343.0190642306225,1355.00513692143,1370.9579222139955,1380.6402236332115,1392.9414815957446,1399.2399834852604,1406.5265797165505,1417.4999782274988,1437.9897159002992,1458.3789595970618,1476.4476050326193,1496.3658826021913,1519.4221249994976,1530.6017834600214,1541.2192443998506,1550.0201663460473,1556.6567947729152,1567.223961718652,1588.7480022008967,1627.2356064932007,1651.3162884078233,1668.0569967349713,1670.8796425265798,1668.0839902297168,1668.8360451178519,1677.7752491969225,1683.5208329199527,1688.5704272837731,1687.3223082949762,1693.0921380943232,1689.9639391072774,1682.1339173159013,1688.1200191458727,1692.3744252791384,1699.9528403047527,1710.412223547676,1714.5399149421833,1722.712208123489,1719.9109500512432,1719.2006258250483,1730.262310264026,1740.4333618594073,1758.648079450736,1761.9919521012687,1759.8279551560634,1762.659881211811,1769.7898573758278,1777.1938277669517,1786.7238367928164,1791.6175887566883,1806.3702382219847,1820.2452053118277,1828.0954745147478,1832.254373587829,1831.983858260174
1957,188,Osceola County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,097,1239.7477175688173,1242.9392306256796,1245.0857680051915,1249.534237352297,1258.2678307451984,1271.643382326964,1270.5929276129239,1274.9656134300767,1272.4018841477766,1286.623600153304,1292.2798550559594,1301.2760158845144,1302.3308603721832,1306.6087723758858,1304.3064852426107,1312.8797974405095,1316.1060423841807,1321.6175037807454,1326.7674682281943,1332.796958391973,1341.1028211279424,1342.9674072670036,1350.1410678495731,1351.881896100203,1359.7429675687792,1367.888839099813,1376.8675272514724,1381.1642637455832,1383.4472675146346,1392.5378099303339,1401.9146804113154,1408.9875860834325,1419.1176875620422,1424.1344835578323,1431.532893002995,1438.5669985800694,1453.3129564919068,1460.8962124288403,1471.3967313621838,1473.152351589545,1477.9687259385069,1482.5348038266884,1488.2566764912226,1496.6833102501612,1497.7233120019953,1510.1123782952134,1519.294809062282,1532.3536757559957,1534.53038092571,1532.0381388386163,1535.296862635377,1544.7759198412462,1553.4710078233218,1557.5673702583113,1560.7636055230448,1562.0479605875473,1566.6293006590272,1565.1436505861257,1563.5381325891833,1559.7223919263263,1558.6573654212193,1563.8389495349961,1577.6160075284884,1581.9379633844555,1580.4113945170586,1578.123374123125,1580.6866040383184,1577.1798747095484,1584.8093147949405,1595.0675097391713,1609.8829928430232,1624.328093029884,1643.1896909118989,1658.810026910719,1672.6047575117066,1689.3323842558207,1714.9619362085505,1754.4951995881709,1788.534289833248,1833.5793590446551,1871.5615150903864,1916.8431939507207,1952.3568356269368,1981.6875443515603,1996.7310250845146,2010.1570444514816,2029.9214371694766,2060.363696080465,2085.7101292408565,2106.569199730565,2126.8551359101357,2147.1668036681276,2143.671127503775,2140.478597420607,2135.0467739115584,2146.3086602283392,2155.5917702282827,2165.9665382626454,2174.5032568324054,2165.807170335461,2166.1159587990205,2162.1678866096827,2161.5276343735145,2155.9484731659036,2158.039756097011,2165.236302191078,2168.10758770419,2169.5185130116156,2167.0554810570097,2168.9668879917876,2172.651899389109,2182.593366496185,2182.8577148672566,2184.191586785745,2183.4928679848267,2183.23075330286,2188.7428292186974,2187.440063259639,2191.4326082454777,2188.8061100894906,2191.7767528425397,2190.2246181140767,2185.7564973138456,2181.2384742061768
219,189,Lake County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,069,1104.4142049989412,1106.134954574954,1118.0026270239107,1128.5197263213997,1135.1663172216583,1141.8646392240876,1142.5779125954903,1146.117359144513,1149.2569301908395,1155.8337161049997,1163.7511819103902,1169.9231387275415,1173.8442170572628,1176.5846675762104,1178.3555880927988,1181.2259711273962,1183.0541477191678,1187.3402221910387,1195.3032326881614,1200.4002871620964,1205.9161760281575,1213.4120665461833,1215.1276154321533,1219.9524291097996,1224.0696882808718,1235.974464549915,1244.2618771584835,1247.2877596760638,1257.699062268851,1260.1686995380728,1265.1932354912906,1265.274076504987,1279.5440304508606,1283.5436122673493,1291.0261230399467,1295.2875240162293,1299.8552896735885,1299.5908592637008,1299.512777918969,1311.6735265278728,1318.9627316958993,1332.9341069721113,1335.8374935652855,1352.5598903010473,1347.422212113611,1353.9840746072769,1356.7586691815495,1365.6600947955578,1378.244323271558,1382.5545570525028,1392.877311384553,1396.3011369061114,1400.517034847171,1403.304676483405,1413.2555736258078,1415.675185622031,1428.2352701664415,1436.7442998048643,1448.0228157262723,1455.6948125635254,1460.8181814998404,1473.6791716853763,1473.7592480832413,1472.016445017347,1463.3995961274504,1464.949940619741,1469.7105082110854,1475.997497885254,1481.5764273888674,1488.8573143539847,1491.05689367594,1503.183206337154,1514.191952994683,1527.6789813960406,1540.811916212448,1562.1761826569427,1594.625861751709,1623.5612429463479,1657.5722695791906,1688.936014134778,1723.0328144460755,1760.5175644155981,1798.9042653026302,1827.2244460864263,1851.6335937577016,1874.9488448229374,1900.953492828872,1914.4216831340214,1931.9489653346411,1945.3845721408825,1970.8281168801127,1977.9792516359148,1979.942468328019,1975.3785218974758,1972.19207732061,1978.7331301359538,1979.1367265831425,1991.4082308136142,2001.0134440297938,2016.2864056201906,2018.940221152452,2023.2213734787808,2015.3901592432167,2029.3519951430587,2033.9281086460533,2050.978842973407,2046.0168021177435,2057.038345531633,2058.640110028556,2059.965809581375,2059.799069547188,2067.817903925216,2072.500476874502,2077.901237098901,2084.696779641665,2083.496202604039,2090.7961070566885,2089.9617683954507,2104.537372993548,2103.0626979725607,2111.909812958593,2114.5338998131074,2118.280951340693,2114.581298881299
730,190,Stark County,county,OH,OH,"Canton-Massillon, OH",39,151,647.2796594619967,648.9029111619333,649.3302989459578,652.3554881958794,650.4643543198003,643.8024242630844,642.9496857949156,650.3168584889559,656.7924223953372,659.8911336119229,661.3105676366018,663.1347947950424,664.0898199262582,663.6513608317742,661.736025242635,659.2202222253719,661.3652045592277,662.5534154039725,660.0751808130688,656.0670569953072,657.6073889177815,666.4104423124726,665.0832392706217,664.2212228885271,662.5885036559725,668.4522396591223,673.707034553827,679.1313965958726,683.5043036688614,688.421055076996,691.4135985089198,692.5395780718259,693.8576855460929,690.9620239708235,693.4670327962448,694.8678371812789,696.6708172876431,695.4436759077811,694.5488171853627,694.9907858154543,696.4207657314516,700.6262179720251,704.524567820277,707.6952025053585,709.776121039756,712.0609809798744,714.9706444551529,716.7154111748091,720.7022575302057,723.1085481601774,726.2942017877886,728.4580345346614,729.7040000011017,728.913892580179,729.9910220171994,732.7173252046622,735.1392748288758,738.0772526421957,740.0549944182915,743.4169366770419,744.980320993,747.7343637059643,755.287931084932,761.85210318783,765.0515047918984,769.1921325777071,773.9289967125949,778.8698633605471,788.1724497348248,791.6709564198285,791.3026126203678,796.3415658007948,802.2072766564296,815.0449142278733,819.0237512747999,820.2896897903472,825.3043591934029,828.7422878137002,836.0176593126636,845.1655490398161,852.0787197724236,863.4054259484449,871.9980957429901,879.0165063577525,881.7634958122803,880.8823743552226,896.1025362964434,908.8017433061071,923.9276237617098,933.5583314335576,947.124995699358,954.1296900101648,961.8775077916265,960.0761248151654,965.4850314727139,964.5782572116615,974.7173234796163,979.3461980217879,981.456052778459,985.3893143615854,986.7890578076891,995.3666069944151,995.4268847230148,1004.3308478471936,1008.6036138767865,1021.7327862282527,1023.5824416289654,1040.6080889905934,1042.059227656867,1057.1534571992843,1050.523727868791,1058.0191247404057,1062.8214872055032,1065.1839017384548,1071.4668630424064,1073.6987961551233,1079.6313584111963,1082.4842975784456,1091.250520268479,1091.2533821868624,1098.6440456201976,1098.6324549012083,1113.3758248793492,1116.7900361190684
1638,191,Collier County,county,FL,FL,"Naples-Marco Island, FL",12,021,1404.2239213087237,1417.7003468383086,1436.6368007127226,1444.4336040666576,1446.1420722916064,1460.5145241414186,1462.3823429517613,1468.4192012903645,1471.7776954286003,1492.7628680096561,1502.1697243949736,1506.6687440363373,1506.937079748721,1516.0321188077164,1525.868083018478,1526.3421082947038,1521.4043273227178,1512.6054693670358,1512.5508334301535,1523.3811602030798,1536.3451240554155,1538.599658833668,1542.4515650659255,1539.1157128847976,1548.243688195602,1545.202241064234,1556.9199122393343,1567.3322195013425,1578.5697450052053,1589.8441839982418,1599.7974261822887,1598.8024883842188,1582.68878325201,1564.839355190961,1571.9498295034828,1587.6580693458927,1603.6186679324446,1616.0981913839275,1623.0341177123728,1632.7683274282426,1646.6240524968487,1663.4434082157225,1665.3546034424373,1659.1510711462129,1668.0603514463266,1683.4633387933793,1698.387239300993,1703.3247175577949,1699.860039072915,1699.798740742868,1699.5343062435243,1700.6210541305031,1700.147984077663,1698.4477566455994,1707.8687206621228,1726.6148249411265,1741.0055322075268,1753.1213301985258,1753.3121365604961,1758.7232247772079,1768.9058044830397,1781.3028520319965,1773.6409856902176,1757.4623362928999,1751.9020513916128,1763.9042585389102,1773.951349710324,1780.6685298041125,1793.6969502148959,1813.347071227923,1824.3350974865805,1833.7101257847742,1834.9174275235976,1854.0868563106449,1884.216457321749,1939.8208480215376,1984.0258094559786,,,,2296.664914360547,2346.313962477922,2400.094304790182,2435.43333219042,2516.227070589204,2554.2197054531557,2616.8903793784593,2651.8034309477443,2711.6388655291694,2725.07712023338,2708.967910062246,2646.404587388449,2644.0449845662197,2649.9760036905586,2725.944689951678,2763.1409993912557,2791.164030211531,2799.3096589765905,2811.531557563342,2818.9996078245563,2804.276712045161,2809.825354306967,2810.842284621946,2822.1870377955884,2827.3243378180878,2843.4646685963803,2827.362191600276,2835.30236457173,2834.2094597422465,2849.872839239017,2826.350352483211,2815.903081785305,2822.990331751656,2830.5164142410617,2850.1217522442976,2876.1627332629328,2879.1621190478663,2875.8105477153526,2859.344743066146,2847.7382741294914,2836.7118960924126,2830.3510611641977,2844.3702031471553,2854.451591487148
2869,192,Washtenaw County,county,MI,MI,"Ann Arbor, MI",26,161,1294.2589686517904,1317.38083077243,1322.6633209072286,1322.7069965373082,1325.1469207850998,1324.5265732902685,1327.7392805936418,1313.249642689243,1317.001713853652,1320.7247843132952,1338.941215334344,1343.9764058664248,1355.8779379573016,1353.2519634310129,1346.9554745040448,1340.9590828836926,1340.4964631515675,1353.9848304065038,1365.6684787464674,1386.8095718791465,1396.8314709900465,1402.0284131060205,1405.543425317347,1407.547201608166,1407.4372973884128,1406.4342270479658,1410.681390801425,1417.3781102505272,1428.396294265019,1436.8955557195945,1447.1156510360058,1452.7058255526626,1459.2674653062652,1461.62981817564,1465.2512192639924,1467.68264733551,1468.0589893191163,1472.8408606169712,1483.3196061064903,1496.8402125100458,1505.0629582472277,1501.9092473873818,1508.1270017923164,1502.191294569953,1507.0533641575257,1505.605436612404,1512.910360298208,1514.5816912638322,1536.9345961943684,1544.9021487113898,1548.1210140767969,1547.4954804748913,1547.1767984668013,1553.591731221732,1551.9275009588853,1560.2349284251654,1561.3389917614343,1569.9676121855941,1570.4388677797858,1575.938000806644,1565.8890244254435,1564.8941745581383,1568.0904836625646,1570.284118390255,1569.9822705579438,1573.928277594206,1578.746535661411,1567.88591185986,1565.4836952248497,1574.1594816613251,1591.4251907740525,1597.055862711777,1613.1663382708366,1625.0965194515102,1638.3689226492922,1648.091589787679,1652.2779262567562,1664.350026192798,1672.4493552792494,1701.9254346158045,1726.8119568595762,1735.6533014005438,1742.0810431023028,1754.3656869935985,1769.2974190466734,1775.350728001704,1788.5823544544678,1809.9463475429498,1841.1048141198867,1856.906704541635,1880.2062283831635,1895.207787982287,1902.7891993131445,1893.8270267262906,1890.8815128558492,1901.2862426694146,1916.2844181159446,1920.5183047638081,1918.448883358402,1918.1038940418732,1925.525832735004,1933.773454831066,1945.6053173215603,1947.1664666076979,1950.5862954461097,1967.1534508523396,1981.9313587204642,1987.860892119785,1989.9495587857139,2006.2039056055908,2023.6347076476172,2028.0650078125493,2027.5490830337692,2032.5752903832706,2031.8664363025916,2039.1685628836901,2049.3208832520127,2060.4718694127723,2069.96757859356,2078.447710911812,2086.1677371398337,2090.093317847711,2094.4025147886314,2106.2514597562395
1146,193,Lehigh County,county,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",42,077,1063.9839707011317,1067.1852040209537,1060.9060223370004,1062.163259147691,1061.8606379989421,1069.4889486349534,1073.9702007158196,1080.712498446301,1083.8541704599545,1087.0389564754255,1083.5958792600456,1080.2784793322844,1083.0302339197408,1088.5340766159304,1095.8308008951187,1094.592920585384,1096.0390929823834,1093.5955262884866,1096.2892943558104,1099.7248170277514,1105.9780325847792,1105.5047826548787,1108.1689773205671,1110.1287407018756,1115.0178231570922,1118.6017581276838,1126.533413913148,1130.3669489684953,1136.36980270092,1134.989947686797,1138.1681762881528,1138.1867644782496,1138.6077870758222,1142.651533450973,1151.243138020037,1164.0358599007757,1166.8956448658967,1169.277953684472,1169.2966317828877,1175.1779571213485,1177.530384157632,1180.6880649065267,1182.7427185953757,1187.6656622783412,1192.8844714034358,1199.0660319164442,1199.4185214873846,1199.0702177499418,1199.834948401912,1206.8390565433692,1210.6777005361137,1213.7210613262716,1218.0787391346785,1226.086140609343,1231.7275112359234,1236.4800666487138,1240.4629596246298,1243.4742801810078,1248.4258782119525,1252.225651609697,1259.5547010559317,1262.6584645439298,1266.209324149855,1269.5741658797283,1270.5754646269652,1269.3865448312624,1271.8340376663193,1286.8493245594868,1306.5768227856172,1326.0781088774274,1335.0299100760901,1348.782681653833,1353.3384325605366,1368.9566782000695,1377.5707865549707,1401.9397714603629,1425.4631773212795,1460.5143192492444,1490.1802154673724,1507.4302705209593,1520.6527535282953,1533.7365253696614,1559.7383132966834,1575.6318764816945,1598.2759047282314,1608.4257834681466,1621.8782124013053,1623.7834138250696,1633.4144925159403,1638.8798424257152,1638.5818059458106,1635.124098083201,1629.6764185285922,1627.7142655912824,1626.5639073884008,1635.251859243398,1646.3952500517169,1658.2414496241156,1670.6455329621933,1677.8340856412874,1679.5868031472758,1672.926506800934,1677.5634160723685,1691.511300872491,1702.412369611961,1707.6265935943472,1701.5831572684838,1701.39583035492,1703.5713011453522,1710.8263886084233,1720.064548613611,1726.3228086358024,1734.134943871902,1747.756673943989,1756.2854333576959,1761.048708730001,1769.5503802299017,1780.4611838240894,1797.1094542328144,1806.1258423630377,1810.8548448389743,1813.4476680512832,1813.7470770855655,1820.9100804011057
1161,194,Marion County,county,FL,FL,"Ocala, FL",12,083,823.4022729191264,827.6697553449867,833.752509529831,832.5355158876276,838.6839028124612,841.006512922057,848.8674690749377,848.1581069306802,845.9775036777719,849.6796476043937,854.4904022448502,862.6319198708759,862.8918835613279,867.6228381498308,871.0785979455277,880.3386927133831,884.3867188452556,885.1251303407971,883.3477278420046,883.6970187390464,894.6152795652968,896.4675151418656,903.9219336879707,903.0090796529227,909.8819145379858,913.1578160442758,918.3976426609555,921.0949391280495,920.6103781655667,931.7732320294602,941.9537940259712,954.6582441869632,958.8207440843695,967.3758959108975,976.9049188018246,977.8350540026195,979.7638885170682,976.4320801209933,982.7958885960554,988.9782201873428,995.4298096695682,998.0620251739869,999.7987509074417,1005.7228561837705,1008.5338324608934,1013.5137385280696,1009.0116134509684,1015.4144275049341,1019.8158113815567,1033.8165952920406,1036.555369853586,1039.733637412161,1045.2843070207812,1048.6424818305004,1053.6539245459192,1054.0391561107488,1059.1160952289738,1062.2081163571704,1071.04629333546,1077.4401856567667,1083.4468518071492,1085.1140094527473,1091.6719469075522,1093.961715115321,1099.5843594619396,1114.4790560272886,1127.1821069914115,1137.9888607406372,1147.62009600126,1157.2130011807135,1174.0153769197889,1192.760474026947,1206.0273373765137,1214.5423831517842,1209.750659967008,1226.3121402257839,1239.2946400919157,1269.9795851193114,1293.3675889701476,1340.4991565561756,1371.474459670654,1408.9044316990285,1424.2951099263544,1447.5321213773962,1462.6286421792768,1477.5218581608826,1501.7241243159074,1518.2017920408189,1537.0264555601466,1539.1211161331478,1548.8525811007069,1541.547301512301,1541.4549587160934,1534.7215967504092,1542.6116308992762,1542.0993032277859,1553.2976475961748,1562.7458197444735,1579.4179987749171,1580.6728936230056,1583.5594664676792,1576.7614899801656,1572.1588004034031,1563.0272401598618,1559.92209459134,1561.2873923878863,1563.2152229421752,1561.0668895479232,1557.4253154717337,1556.5390695363644,1556.8430068518167,1570.0841216073102,1572.139420143059,1584.0461824617332,1591.8557496709852,1605.068257446601,1613.622834883308,1619.97760124898,1622.903700622574,1630.838869149311,1635.784494215149,1639.288266925956,1636.5554384556274,1631.6371537290715
2151,195,Brazoria County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,039,1333.3605170611897,1333.798103547943,1344.3802643764773,1342.180579837791,1347.704753419329,1350.4945956724332,1358.7518497737142,1367.0764362327873,1373.098111619073,1374.1283516200997,1364.669372545627,1364.241764836966,1357.5119607418505,1368.8426743662399,1371.3523637368426,1375.2464082915783,1383.4390892180866,1383.7892118112998,1389.2583131840654,1383.7520288998621,1381.7037690523582,1381.3031896515404,1395.712292677173,1402.4943504958371,1401.8991528316044,1396.6754181226233,1402.9010621429952,1411.1295474959356,1411.463800140817,1402.437682327855,1392.4832364315678,1389.5272459701284,1397.9012408442209,1405.9767516001546,1407.9298583714326,1413.060675757394,1425.142749084542,1430.244213650476,1422.7827775695578,1423.9948029411703,1428.4187465274542,1438.2635300517868,1433.3791378565481,1432.5160628356016,1426.4170400675605,1432.1403191544593,1436.6710040773598,1435.6779267018114,1431.4385511005953,1433.0132241511842,1440.1786250957775,1440.1473788497058,1440.43562779984,1442.7523837491315,1455.6042981401313,1464.3983705094377,1471.2381933447552,1469.1318163746942,1468.5344337546394,1472.3649860876349,1477.44961291511,1482.2731679732206,1486.5374070447951,1481.5518071204935,1469.5465085878748,1462.4883615352285,1460.967487366135,1470.8600004326513,1476.0679543307058,1480.3700251171142,1481.8995240527765,1482.1623884626754,1487.9549122930125,1487.8231204033652,1497.1945915742522,1510.1787969802547,1536.2645787337522,1563.1661233957432,1582.4011021616216,1592.9568464370439,1603.774419473492,1615.35085085204,1633.6341109453708,1645.5668769673457,1655.9664667938757,1661.063702251664,1663.9812438257813,1674.695768438834,1679.61707664489,1690.239263965252,1699.7503013122052,1710.64570534728,1714.0173989694172,1712.4570573886415,1709.5233501070836,1718.711066438116,1723.9235794368462,1731.5871672693902,1744.770881325305,1751.9505881434648,1758.5535513281484,1751.7021253893893,1750.3517962532762,1749.3193555088928,1752.058881348379,1754.2834672564632,1762.8631068733891,1758.2221618140672,1759.1181864872615,1755.998012139295,1764.017074640372,1778.3470973987803,1779.7734030827864,1788.1747334602785,1794.3397374116378,1800.746315174625,1807.6722889610737,1816.8390746184932,1820.0707259046642,1828.609120269561,1834.647147558754,1843.5596758244887,1840.8417871699085,1834.2046597879933
98,196,Bell County,county,TX,TX,"Killeen-Temple, TX",48,027,859.2711880480808,860.361998213668,862.9147948320746,862.8796141608796,863.4429962675125,863.5558080145756,863.0507653669614,863.7881326197148,862.7297908272427,862.7917037613167,863.5606311897196,865.2139190459299,867.0669598924659,867.8505505219176,867.7764761350619,865.8850508724136,865.9464676897533,867.4138659801739,871.8586779238431,873.8701059216538,875.7529365765644,875.8228831597766,876.7886407287592,878.5767920007686,878.4051844976292,879.4288691284581,880.8894455440803,883.9219302433798,884.3637538037976,884.2699788224171,883.6882561005864,885.3938783628885,887.5672002476839,890.3278970628006,891.8469062789617,893.6793763713328,895.429744507951,896.4267292059728,897.648486951121,899.8416166980427,901.5469868884561,903.3024472084325,903.2482292997915,905.5752062527492,910.2083321184418,916.1774250557326,920.861954612423,923.950153334685,927.5721102603462,932.1689429848869,936.8912343830646,940.5660433960626,945.5628588061934,950.6061715260994,956.8361115692888,960.5907481293148,962.46060381052,963.4119801684088,965.922090575113,969.3980296281942,972.9731480319398,975.9421944629236,983.1420453392369,983.9243531014591,984.2097267833735,989.832972473871,998.0390936885823,1010.7334259519674,1024.0929846299628,1038.3917682690105,1049.655298973787,1059.8431495429334,1066.0884177358275,1079.5303506352432,1093.0991717209677,1118.2055323251918,1141.7487977523294,1168.1468987331912,1190.4535731262936,1210.955336511689,1232.5595351763145,1253.8502080992334,1273.0423816481884,1287.699670717689,1296.2870901058986,1301.9652752262357,1312.801782965815,1323.5940531201843,1334.383844720235,1337.0975951292335,1341.8590262703358,1344.553107305049,1345.5467029900763,1336.8917498679446,1334.5438325847758,1335.48755459621,1343.4210939043041,1350.6466637383903,1353.410394023924,1353.2789833338627,1352.4402628412192,1354.94293434525,1352.5735712871704,1353.9552311444863,1353.6485634662286,1359.9940170219534,1355.5677908047164,1356.7078525127054,1352.2389498024218,1357.0259285065563,1356.7289994938078,1357.3727036003754,1356.898838811069,1356.5445146006143,1359.329207429439,1360.0759092645749,1362.1768375273152,1363.3799415690394,1369.860077683434,1371.1602726548183,1374.3453576025179,1370.8742730174658,1372.091432239286,1373.4377443543308
